epoch,accuracy,loss
0,0.9397067,0.21532040348808681
1,0.9800542,0.09538346455831613
2,0.97995186,0.0894081732923431
3,0.9802483,0.08828492209847484
4,0.98046666,0.08663526443498475
5,0.9803699,0.08317807097254055
6,0.98099905,0.08389153404693518
7,0.98087466,0.0828320901574833
8,0.98104036,0.0779259018599987
9,0.9806844,0.08319817616471223
10,0.9809969,0.07793945486524276
11,0.98192054,0.07536541743736182
12,0.9766413,0.07957208662160806
13,0.98757935,0.06263130240970188
0,0.89356863,0.27802673461181776
1,0.9799371,0.1004415286837944
2,0.9799861,0.08796854869329504
3,0.9799965,0.08656302134373359
4,0.9799956,0.08759051681097065
5,0.98007584,0.08038594048204166
6,0.98081154,0.07910680212080479
7,0.98054266,0.07966758204357964
8,0.9809701,0.0760795015043446
9,0.98383194,0.07172144870080892
0,0.92544097,0.22676276029752834,0.91441643,0.3129596007721765
1,0.9799388,0.09427547394963247,0.914432,0.34383876834596905
2,0.98000187,0.09165046670074974,0.9144328,0.4004350687776293
3,0.9796174,0.09069841102297817,0.91442925,0.3789577601211412
4,0.9803061,0.08688675678734269,0.9144148,0.30532671191862654
5,0.98083895,0.08207995936806713,0.9144372,0.3918283006974629
6,0.9801603,0.08185975160449743,0.9144374,0.443239763379097
7,0.97941774,0.08153661553348814,0.91443664,0.4242750235966274
8,0.97939765,0.0798852530840252,0.90528977,0.22436131430523737
9,0.9805104,0.07840131848518338,0.9144336,0.2792483312743051
10,0.98051167,0.08167578526107329,0.89965713,0.23524057226521627
11,0.981094,0.07360474233116422,0.9144374,0.39844208530017305
12,0.9819457,0.06878389537866626,0.9145279,0.2032778486609459
13,0.98146755,0.07217149343341589,0.919772,0.19692369124719075
14,0.98175865,0.07046432879620365,0.9177551,0.19582883481468474
15,0.98221296,0.06647715318415846,0.9161257,0.25333778453724726
16,0.9823815,0.06718117497595293,0.93001014,0.1703293344804219
17,0.98141944,0.08080114148158048,0.91443795,0.3295018417494638
18,0.9801323,0.07623327057808638,0.91453797,0.3241582747016634
19,0.9818883,0.06856347633791822,0.8830667,0.23620683593409403
20,0.98239356,0.06616701651364565,0.87095124,0.24129257670470647
21,0.9827898,0.0684536833848272,0.91443497,0.36713463068008423
22,0.98234564,0.06737641930314046,0.91453034,0.29078228239502224
23,0.9828215,0.0645310099103621,0.9088331,0.5380595432860511
24,0.98340327,0.06471369322389364,0.93732536,0.1755978571517127
25,0.9832732,0.06407150652791772,0.9321681,0.16595610976219177
26,0.98460734,0.06033368934211986,0.914841,0.34075810440949034
